DesilKesejahteraan,PrioritasVerval,JenisKelamin,HubungaKepalaKeluarga,Pekerjaan,Usia2023,PenerimaSEMBAKO
4,1,1,0,2,28,0
4,1,1,3,1,16,0
4,1,0,2,0,46,0
4,1,1,1,1,43,0
4,1,0,0,1,18,0
4,0,0,2,3,52,0
4,1,1,1,1,57,1
4,1,1,0,1,13,0
4,1,0,2,3,73,0
4,1,1,1,1,72,0
4,1,0,0,3,36,0
4,0,0,2,3,39,0
4,0,1,1,1,38,0
4,1,1,0,1,5,0
4,0,0,0,1,13,0
4,1,0,2,2,68,0
4,1,1,1,1,58,0
4,1,1,0,1,28,0
4,1,1,2,3,46,0
4,1,0,0,1,15,0
4,1,1,0,1,17,0
4,1,0,0,0,22,0
4,1,0,2,3,64,0
4,1,1,1,1,62,1
4,1,1,0,1,22,0
4,1,0,2,4,42,0
4,1,1,1,4,41,0
4,1,1,0,1,11,0
4,1,0,0,1,20,0
4,1,0,2,0,47,0
4,1,1,1,0,42,1
4,1,0,0,1,24,0
4,1,0,2,1,83,0
4,1,1,0,2,50,1
4,0,1,3,0,27,0
4,1,0,2,2,54,0
4,1,1,1,2,47,0
4,1,1,0,1,15,0
4,1,0,0,1,27,0
4,1,0,2,0,42,0
4,1,1,1,0,38,0
4,1,0,0,1,15,0
4,1,1,0,1,17,0
4,1,0,2,3,45,1
4,1,1,1,3,44,0
4,1,0,0,1,5,0
4,1,1,0,1,12,0
4,1,0,0,1,14,0
4,1,0,0,1,19,0
4,1,0,2,7,48,0
4,1,1,1,1,36,0
4,1,0,0,1,13,0
4,1,0,2,4,26,0
4,1,1,1,1,26,0
4,0,0,0,1,4,0
4,1,0,2,3,40,0
4,1,1,1,1,33,0
4,1,0,0,1,11,0
4,1,0,0,1,13,0
4,1,0,2,3,39,0
4,1,1,1,1,38,0
4,1,0,0,1,7,0
4,1,1,0,1,13,0
4,0,0,2,3,34,0
4,1,1,1,3,30,0
4,0,1,0,1,7,0
4,1,0,2,1,41,0
4,1,1,1,0,41,1
4,1,1,0,1,13,0
4,1,0,0,2,21,0
4,1,0,2,3,40,0
4,1,1,1,3,29,0
4,1,0,0,1,4,0
4,1,0,0,1,8,0
4,1,0,2,5,66,0
4,1,1,1,1,58,0
4,1,1,0,1,19,0
4,0,0,0,1,22,0
4,1,1,0,1,24,0
4,1,0,0,1,27,0
4,0,1,0,1,29,0
4,1,1,3,1,91,0
4,1,0,2,3,28,0
4,1,1,1,1,24,0
4,1,0,0,1,4,0
4,1,1,0,1,5,0
4,1,0,2,3,53,0
4,1,1,1,3,51,0
4,1,1,0,1,15,0
4,1,1,0,1,17,0
4,1,0,2,7,47,0
4,1,1,1,3,46,0
4,1,1,0,1,7,0
4,1,0,0,1,10,0
4,1,1,0,1,17,0
4,1,1,0,2,21,0
4,1,0,2,4,58,0
4,1,0,0,1,17,0
4,1,1,0,3,22,0
4,1,1,0,3,24,0
4,0,0,2,3,33,0
4,0,1,1,0,30,0
4,0,1,0,1,7,0
4,0,0,2,1,66,0
4,1,1,1,1,62,0
4,1,1,0,1,21,0
4,1,0,0,1,29,0
4,0,0,2,3,39,0
4,1,1,1,3,46,0
4,1,1,0,1,12,0
4,1,1,2,1,83,1
4,0,1,0,3,52,0
4,1,1,0,3,54,0
4,1,0,2,3,31,0
4,1,1,1,1,33,0
4,1,1,0,1,3,0
4,1,0,0,1,6,0
4,1,0,0,1,7,0
4,1,0,2,0,62,0
4,1,1,1,0,49,0
4,1,0,0,1,13,0
4,1,0,0,3,23,0
4,1,0,0,3,29,0
4,1,0,2,0,45,0
4,1,1,1,4,41,0
4,1,1,0,1,14,0
4,1,1,0,1,17,0
4,1,0,2,3,47,1
4,1,1,1,1,42,0
4,0,1,0,1,18,0
4,1,1,0,1,20,0
4,1,0,2,5,63,0
4,1,1,1,1,59,0
4,1,1,0,1,20,0
4,0,0,0,2,29,0
4,1,1,2,1,73,0
4,1,1,2,0,63,1
4,1,0,2,1,70,0
4,1,1,1,4,67,0
4,1,0,0,0,29,0
4,1,0,0,0,32,0
4,1,0,2,4,53,0
4,1,1,1,4,50,1
4,1,0,0,1,21,0
4,1,0,0,1,22,0
4,1,1,2,3,48,0
4,1,0,0,1,17,0
4,1,0,2,4,34,0
4,1,1,1,1,26,0
4,1,0,0,1,3,0
4,1,0,2,0,54,0
4,1,1,1,1,55,0
4,1,0,0,1,21,0
4,1,0,0,3,26,0
4,1,1,2,1,66,1
4,1,0,2,3,60,0
4,1,1,1,1,69,0
4,1,1,3,1,92,0
4,1,0,2,0,45,0
4,1,1,1,2,39,0
4,1,0,0,1,9,0
4,1,1,0,1,14,0
4,1,0,2,0,58,0
4,1,1,1,1,46,0
4,1,0,0,1,8,0
4,1,1,2,1,32,1
4,0,1,0,1,5,0
4,1,0,2,2,56,0
4,1,1,1,3,53,0
4,1,1,0,1,15,0
4,1,1,0,1,20,0
4,1,0,0,1,23,0
4,1,0,2,3,68,0
4,1,1,1,3,63,0
4,1,0,0,1,21,0
4,1,0,2,2,48,0
4,1,1,1,4,41,0
4,1,0,0,1,13,0
4,1,0,0,1,19,0
4,1,0,2,0,71,0
4,1,1,1,0,75,1
4,1,0,0,0,42,0
4,1,0,0,0,45,0
4,0,0,2,3,32,0
4,1,1,1,3,28,0
4,0,1,0,1,3,0
4,0,0,2,0,40,0
4,0,1,1,0,39,0
4,0,1,0,1,14,0
4,1,1,2,1,71,1
4,1,1,2,1,81,1
1,0,1,2,4,68,1
1,1,1,0,1,27,0
1,0,0,0,1,32,0
1,0,0,0,1,40,0
1,0,0,0,1,36,0
1,1,0,2,3,39,0
1,1,1,1,1,38,0
1,1,0,0,1,17,0
1,1,1,0,1,11,0
1,0,1,0,1,6,0
1,1,0,2,0,43,0
1,1,1,1,1,39,0
1,1,1,0,1,13,0
1,1,1,0,1,8,0
1,1,0,0,1,3,0
1,1,0,2,0,39,0
1,1,1,1,1,36,0
1,1,1,0,1,14,0
1,1,0,0,1,7,0
1,1,0,2,3,41,0
1,1,1,1,1,39,0
1,1,1,0,1,14,0
1,1,1,0,1,11,0
1,1,0,2,0,34,0
1,1,1,1,2,33,0
1,1,0,0,1,8,0
1,1,1,2,4,66,1
1,1,0,2,0,49,1
1,1,1,1,1,45,1
1,1,1,0,1,20,0
1,1,0,0,1,16,0
1,1,1,0,1,11,0
1,1,0,2,1,68,1
1,1,1,1,1,60,1
1,0,0,0,0,32,0
1,1,0,2,0,41,0
1,1,1,1,0,41,0
1,1,1,0,1,18,0
1,0,0,0,1,7,0
1,1,0,2,2,57,0
1,1,1,1,1,51,1
1,0,0,0,1,32,0
1,1,0,0,1,27,0
1,1,0,2,0,52,0
1,1,1,1,1,47,1
1,1,1,0,1,19,0
1,1,0,0,1,17,0
1,1,0,0,1,9,0
1,1,0,2,5,75,0
1,1,1,1,1,69,1
1,1,0,0,2,32,0
1,1,1,2,2,55,1
1,1,0,0,2,30,0
1,1,1,0,1,27,0
1,1,1,0,1,22,0
1,1,0,0,1,18,0
1,1,1,2,4,65,1
1,1,0,3,5,59,0
1,1,0,3,2,33,0
1,1,0,2,2,30,0
1,1,1,1,1,27,0
1,1,1,0,1,6,0
1,1,0,0,1,2,0
1,1,0,2,0,70,0
1,1,1,1,1,63,1
1,1,0,0,2,35,0
1,1,0,0,2,31,0
1,1,1,0,2,23,0
1,1,0,2,0,58,0
1,1,1,1,0,56,0
1,1,0,0,0,32,0
1,1,0,0,2,29,0
1,1,0,0,2,24,0
1,1,1,0,1,16,0
1,1,1,3,1,88,1
1,0,0,2,1,65,0
1,1,1,1,0,54,1
1,1,0,0,2,31,0
1,1,0,0,2,29,0
1,1,0,0,1,25,0
1,1,0,0,1,25,0
1,1,0,0,1,15,0
1,1,0,2,4,38,0
1,1,1,1,1,37,1
1,1,0,0,1,18,0
1,1,1,0,1,10,0
1,1,0,0,1,8,0
1,1,1,0,1,6,0
1,1,0,2,5,52,0
1,1,1,1,1,56,1
1,1,1,0,1,25,0
1,1,0,0,1,23,0
1,1,0,0,1,19,0
1,1,1,2,5,73,1
1,1,0,3,5,76,0
1,1,1,3,1,47,1
1,1,1,3,5,42,0
1,1,0,2,2,60,0
1,1,1,1,1,51,0
1,1,1,0,2,28,0
1,1,1,0,3,22,0
1,1,0,2,2,66,0
1,1,1,1,0,50,0
1,1,0,0,1,26,0
1,1,0,0,1,24,0
1,1,1,0,1,22,0
1,1,0,2,3,58,0
1,1,1,1,3,56,0
1,1,1,0,3,28,0
1,1,1,0,1,24,0
1,0,1,0,3,21,0
1,1,0,0,1,20,0
1,1,0,2,2,82,1
1,1,1,1,2,82,1
1,1,0,0,2,60,1
1,0,0,2,2,47,0
1,0,1,1,1,47,1
1,0,1,0,1,29,0
1,0,1,0,1,24,0
2,1,1,2,3,54,0
2,1,0,3,2,25,0
2,1,0,3,2,30,0
2,1,0,2,2,62,0
2,1,1,1,1,60,1
2,1,1,0,1,24,0
2,1,1,0,1,20,0
2,0,1,2,4,68,0
2,0,0,0,0,40,0
2,0,0,0,0,36,0
2,0,0,0,0,32,0
2,1,1,0,2,27,0
2,1,0,2,0,37,0
2,1,1,1,1,35,0
2,1,1,0,1,12,0
2,1,0,0,1,10,0
2,1,1,0,1,3,0
2,1,0,2,0,46,0
2,1,1,1,1,41,0
2,1,0,0,1,9,0
2,1,0,0,1,5,0
2,1,0,0,1,1,0
2,1,0,2,4,43,0
2,1,1,1,1,41,0
2,1,1,0,1,14,0
2,1,1,0,1,6,0
2,1,0,2,2,46,0
2,1,1,1,1,43,0
2,1,1,0,1,19,0
2,1,0,0,1,17,0
2,1,0,0,1,8,0
2,1,1,0,1,5,0
2,1,0,2,0,42,0
2,1,1,1,1,40,0
2,1,0,0,1,16,0
2,1,0,0,1,14,0
2,1,1,0,1,6,0
2,1,0,2,4,49,0
2,1,1,1,1,41,0
2,1,1,0,1,18,0
2,1,0,0,1,16,0
2,1,1,0,1,11,0
2,1,0,2,0,46,0
2,1,1,1,1,44,0
2,1,1,0,1,15,0
2,0,0,0,1,12,0
2,1,0,0,1,8,0
2,1,0,2,0,54,0
2,1,1,1,4,47,0
2,1,1,0,2,26,0
2,0,1,0,1,21,0
2,1,1,0,1,12,0
2,1,0,2,2,37,0
2,1,1,1,1,34,0
2,1,0,0,1,10,0
2,1,0,0,1,9,0
2,0,1,0,1,4,0
2,1,1,2,1,59,0
2,1,1,0,2,37,0
2,1,1,3,1,55,0
2,1,0,2,1,81,0
2,1,1,1,1,77,0
2,1,0,0,2,45,0
2,1,0,2,2,47,0
2,0,1,1,2,39,0
2,0,0,0,1,13,0
2,1,1,0,1,9,0
2,1,0,2,2,39,1
2,1,1,1,1,34,0
2,1,1,0,1,8,0
2,1,1,0,1,3,0
2,1,0,2,2,44,0
2,1,1,1,1,31,0
2,1,1,0,1,11,0
2,1,0,0,1,3,0
2,1,0,2,2,45,0
2,1,1,1,1,46,0
2,1,0,0,1,19,0
2,1,1,0,1,14,0
2,1,1,0,1,6,0
2,1,0,2,0,53,0
2,1,0,0,2,23,0
2,1,0,0,1,19,0
2,1,0,0,1,17,0
2,1,1,0,1,13,0
2,0,1,2,2,55,0
2,1,0,0,2,33,0
2,1,0,0,1,28,0
2,1,1,0,1,22,0
2,0,0,2,0,50,0
2,0,1,1,1,46,0
2,0,0,0,0,26,0
2,0,1,0,1,13,0
2,1,0,2,1,71,0
2,1,1,1,1,72,0
2,0,1,0,2,29,0
2,1,0,2,2,78,0
2,1,1,1,1,63,0
2,0,0,0,2,36,0
2,1,0,0,2,27,0
2,1,1,0,1,26,0
2,1,0,2,1,87,0
2,1,1,0,2,57,0
2,1,0,0,2,52,0
2,1,0,0,2,50,0
2,1,0,2,3,51,0
2,1,1,1,3,44,0
2,1,0,0,1,17,0
2,1,0,0,1,15,0
2,1,1,0,1,13,0
2,1,0,2,3,58,0
2,1,1,1,3,56,0
2,1,0,0,1,16,0
2,0,0,0,1,14,0
2,1,0,0,1,13,0
2,1,0,2,4,57,0
2,1,1,2,2,54,0
2,0,1,0,2,29,0
2,1,0,0,2,24,0
2,1,1,0,1,23,0
2,1,1,0,1,19,0
2,1,0,0,1,18,0
2,1,0,2,4,70,0
2,1,1,1,2,65,0
2,0,1,0,1,33,0
2,1,1,0,1,30,0
3,0,1,2,3,53,0
3,1,1,0,1,27,0
3,0,1,0,3,29,0
3,1,0,2,2,65,0
3,1,1,1,1,48,0
3,1,0,0,2,22,0
3,1,1,0,1,25,0
3,1,0,2,2,23,0
3,0,1,1,1,23,0
3,1,1,0,1,6,0
3,1,0,2,0,43,0
3,1,1,1,1,37,0
3,1,1,0,1,13,0
3,1,1,0,1,8,0
3,1,0,2,1,83,0
3,0,1,1,1,77,0
3,1,0,0,2,36,0
3,1,0,0,0,33,0
3,1,0,0,0,27,0
3,0,1,0,1,17,0
3,1,0,2,0,54,0
3,1,1,1,4,51,0
3,1,0,0,2,25,0
3,1,0,0,0,22,0
3,1,0,0,1,20,0
3,1,0,0,1,13,0
3,0,0,2,1,70,0
3,1,1,1,1,66,0
3,1,0,0,2,36,1
3,0,0,2,0,36,0
3,0,1,1,0,34,0
3,0,1,0,1,9,0
3,1,1,0,1,2,0
3,1,0,2,4,56,0
3,1,1,1,1,51,0
3,1,1,0,2,25,0
3,1,1,2,0,64,1
3,1,0,3,0,30,0
3,1,1,3,0,28,0
3,1,1,3,2,20,0
3,1,1,2,1,79,1
3,1,1,0,0,55,0
3,1,0,0,0,46,0
3,1,0,2,0,37,0
3,1,1,1,1,35,0
3,1,1,0,1,11,0
3,1,1,0,1,9,0
3,1,0,2,4,36,0
3,1,1,1,1,34,0
3,1,1,0,1,16,0
3,1,0,0,1,14,0
3,1,0,0,1,8,0
3,1,0,2,0,66,0
3,0,1,0,1,21,0
3,1,0,0,1,13,0
3,1,0,3,5,39,0
3,1,0,2,0,50,0
3,1,1,1,1,41,1
3,1,0,0,1,8,0
3,1,0,2,0,51,0
3,1,1,1,4,45,0
3,1,1,0,2,23,0
3,1,1,0,1,22,0
3,1,0,0,1,18,0
3,1,0,0,1,10,0
3,1,1,2,2,27,0
3,1,1,0,1,8,0
3,1,1,0,1,5,0
3,1,0,2,0,55,0
3,1,1,1,0,46,0
3,1,0,0,1,20,0
3,1,0,0,1,16,0
3,1,0,2,4,54,0
3,1,1,1,2,44,0
3,1,1,0,2,24,0
3,0,1,0,1,15,0
3,1,0,2,1,59,0
3,1,1,1,0,52,0
3,1,1,0,0,26,0
3,1,0,0,0,23,0
3,1,0,0,0,22,0
3,1,0,2,3,53,0
3,1,1,1,1,49,0
3,1,0,0,1,22,0
3,1,0,0,1,16,0
3,1,0,2,1,70,0
3,0,0,0,0,43,0
3,1,0,0,0,39,0
3,1,0,0,2,31,0
3,1,0,2,0,69,0
3,1,1,1,1,63,0
3,0,0,0,2,30,0
3,1,0,2,0,55,0
3,1,1,1,0,51,0
3,1,1,0,1,13,0
3,1,1,0,1,10,0
3,1,0,2,0,62,0
3,1,1,1,1,61,0
3,1,0,0,0,34,0
3,1,0,0,1,22,0
3,1,0,2,2,72,0
3,1,1,1,1,69,0
3,1,1,3,1,71,0
3,1,0,2,2,60,0
3,1,1,1,1,49,0
3,1,0,0,2,27,0
3,1,0,0,1,26,0
3,1,1,0,1,13,0
3,1,0,2,2,55,0
3,1,1,1,7,53,0
3,1,1,0,1,21,0
3,1,1,0,1,14,0
3,1,1,0,1,14,0
3,1,0,2,2,45,0
3,1,1,1,1,43,0
3,1,1,0,1,17,0
3,1,1,0,1,6,0
3,1,0,2,5,71,0
3,1,1,1,5,68,0
3,1,1,3,1,14,0
3,1,0,2,2,44,0
3,1,1,1,4,43,0
3,0,0,0,1,17,0
3,1,1,0,1,16,0
3,1,0,0,1,15,0
3,1,0,2,4,41,0
3,1,1,1,1,42,0
3,0,1,0,1,16,0
3,1,0,0,1,11,0
3,0,0,2,2,40,0
3,1,1,1,4,40,0
3,1,0,0,1,15,0
3,1,0,0,1,9,0
3,0,1,0,1,6,0
3,1,0,2,2,36,0
3,1,1,1,1,37,0
3,1,1,0,1,11,0
3,1,0,0,1,7,0
3,1,0,0,1,6,0
3,1,1,2,4,51,0
3,1,0,0,2,25,0
3,0,0,0,2,23,0
3,1,0,2,2,42,0
3,1,1,1,1,36,0
3,1,1,0,1,9,0
3,1,1,2,1,68,1
3,1,1,0,2,45,0
3,1,0,3,1,20,0
3,1,1,3,1,11,0
3,1,0,2,2,60,0
3,1,1,1,2,54,0
3,1,1,0,1,22,0
3,1,0,0,1,20,0
3,1,1,2,1,67,1
3,1,0,2,2,46,0
3,1,1,1,1,44,0
3,1,0,0,2,19,0
3,1,0,0,1,11,0
3,1,1,0,1,3,0
3,1,0,2,0,64,0
3,1,1,1,0,49,0
3,1,0,0,1,27,0
3,0,1,0,1,14,0
3,1,0,2,0,37,0
3,1,1,1,1,32,0
3,1,0,0,1,6,0
3,1,0,2,3,46,0
3,1,1,1,3,42,0
3,1,1,0,1,22,0
3,1,1,0,1,19,0
3,1,1,0,1,10,0
3,1,0,2,2,68,0
3,1,1,1,1,70,1
3,1,0,2,3,69,0
3,1,0,1,5,66,0
3,1,1,0,1,62,0
3,0,1,2,5,41,0
3,0,0,0,1,18,0
3,1,0,2,2,49,0
3,0,1,1,2,37,0
3,1,0,0,1,12,0
3,1,0,0,1,9,0
3,1,0,2,3,87,1
3,1,1,1,3,83,1
3,1,0,2,3,51,0
3,1,1,0,4,29,0
1,1,0,2,0,67,0
1,1,1,1,0,64,1
1,1,0,2,0,64,0
1,0,1,1,0,58,0
1,0,1,0,1,18,0
1,1,1,2,1,78,1
1,1,0,0,0,23,0
1,0,0,0,0,30,1
1,1,0,0,0,32,0
1,1,0,0,0,34,0
1,1,0,0,0,36,0
1,1,0,0,0,40,0
1,1,0,2,0,62,0
1,1,1,1,1,54,1
1,1,1,0,1,16,0
1,1,1,0,1,20,0
1,1,1,3,0,67,0
1,1,0,2,3,73,0
1,1,1,1,1,69,0
1,1,0,0,1,38,0
1,1,0,0,1,48,0
1,0,0,2,0,54,0
1,0,1,1,2,45,0
1,0,1,0,1,14,0
1,0,1,0,1,16,0
1,0,0,0,1,20,0
1,1,0,2,0,70,0
1,1,0,0,1,20,0
1,0,0,0,1,25,0
1,1,0,0,1,27,0
1,1,1,0,1,30,0
1,1,0,0,1,33,0
1,1,1,2,1,56,0
1,1,1,0,1,17,0
1,1,1,0,2,21,0
1,1,0,0,3,32,0
1,1,0,0,0,35,0
1,1,1,2,0,62,1
1,0,1,0,2,28,0
1,1,0,3,1,29,0
1,1,1,3,1,77,1
1,1,0,2,2,44,0
1,1,1,1,1,34,0
1,1,1,0,1,5,0
1,1,0,0,1,8,0
1,1,1,0,1,9,0
1,1,1,0,1,11,0
1,1,1,2,1,53,0
1,1,0,0,1,13,0
1,1,1,0,1,14,0
1,1,0,0,0,21,0
1,1,0,2,3,74,0
1,1,1,1,1,65,0
1,1,0,0,0,27,0
1,1,0,0,0,29,0
1,1,1,2,1,78,1
1,1,1,0,0,29,0
1,1,1,0,0,34,0
1,1,0,0,0,42,0
1,1,0,0,0,47,0
1,1,1,2,1,78,0
1,1,1,0,2,45,0
1,1,0,0,0,51,0
1,0,1,2,1,87,0
1,0,1,0,4,54,0
1,1,0,2,0,50,0
1,1,1,1,1,54,1
1,1,0,0,0,26,0
1,1,1,2,1,63,0
1,0,1,0,1,21,0
1,1,1,0,2,28,0
1,1,1,2,0,68,0
1,1,1,0,2,30,0
1,1,0,2,3,71,0
1,1,0,3,2,57,0
1,1,1,3,1,62,0
1,1,0,3,0,66,0
1,1,1,3,1,95,0
1,1,0,2,0,59,0
1,1,1,1,1,51,0
1,1,0,0,1,15,0
1,1,0,2,3,70,0
1,1,1,1,1,65,0
1,1,0,0,2,26,0
1,0,0,2,0,54,0
1,1,1,1,1,45,0
1,1,1,0,1,8,0
1,1,0,2,0,58,0
1,1,1,1,1,54,0
1,1,1,0,1,9,0
1,1,1,0,1,18,0
1,1,1,0,1,20,0
1,1,0,0,0,24,0
1,1,0,0,0,28,0
1,1,1,2,1,72,1
1,1,0,0,3,53,0
1,1,0,2,3,56,0
1,1,1,1,0,55,0
1,1,0,0,1,23,0
1,0,0,0,0,28,0
1,0,0,0,2,31,0
1,1,0,2,0,75,0
1,0,1,1,1,68,0
1,0,0,0,1,35,0
1,1,1,0,0,41,0
1,0,0,2,6,61,0
1,1,1,1,6,58,1
1,1,0,0,0,34,0
1,1,0,3,1,26,0
1,1,1,3,1,94,0
1,1,0,2,0,57,0
1,1,1,1,0,55,1
1,1,0,0,1,15,0
1,1,1,0,1,21,0
1,1,1,0,3,30,0
1,1,0,2,3,52,0
1,1,1,1,2,46,0
1,1,0,0,0,27,0
1,1,1,0,1,20,0
1,1,1,0,1,16,0
1,1,0,0,1,11,0
1,1,0,2,0,72,0
1,1,1,1,2,53,1
1,1,1,0,1,15,0
1,1,1,3,1,80,0
1,1,0,2,0,54,0
1,1,1,1,0,56,0
1,0,0,0,2,26,0
1,1,1,0,1,21,0
1,1,1,3,1,76,0
1,1,0,2,2,36,0
1,1,1,1,2,40,0
1,1,1,0,1,15,0
1,0,0,0,1,7,0
1,1,1,3,1,64,0
1,1,0,2,6,73,0
1,1,1,1,2,63,1
1,0,0,0,2,38,0
1,1,1,0,1,23,0
1,1,1,0,1,20,0
1,1,0,2,3,60,0
1,1,1,1,2,50,0
1,1,1,0,1,23,0
1,1,0,0,1,8,0
1,1,1,3,6,70,0
1,1,0,2,3,51,0
1,1,1,1,4,41,0
1,1,1,0,0,22,0
1,1,0,0,1,19,0
1,1,1,0,1,16,0
1,1,0,0,1,14,0
1,1,1,3,2,68,0
1,1,0,2,0,48,0
1,1,1,1,2,42,0
1,1,0,0,2,23,0
1,1,1,0,1,18,0
1,1,1,0,1,14,0
1,1,0,2,0,41,0
1,1,1,1,2,37,0
1,1,0,0,1,14,0
1,1,1,0,1,13,0
1,1,1,3,1,63,0
1,1,0,2,4,56,0
1,1,1,1,1,53,0
1,1,0,0,1,24,0
1,1,0,0,1,19,0
1,1,0,0,1,17,0
1,1,1,0,1,12,0
1,1,0,2,0,58,0
1,1,1,1,0,54,1
1,1,0,0,1,30,0
1,1,0,0,3,27,0
1,1,0,0,3,23,0
1,1,0,0,1,18,0
1,1,0,0,1,15,0
1,1,0,2,0,49,0
1,1,1,1,0,46,0
1,1,0,0,1,16,0
1,1,1,0,1,7,0
1,1,0,2,3,57,0
1,1,1,1,2,52,1
1,1,0,0,0,27,0
1,1,1,0,3,20,0
1,1,0,0,1,12,0
1,1,0,2,0,54,0
1,1,1,1,1,49,1
1,1,1,0,1,85,0
1,1,0,0,1,29,0
1,1,1,0,1,23,0
1,1,0,2,0,59,0
1,1,1,1,1,57,0
1,1,1,0,1,23,0
1,1,1,0,1,14,0
1,1,0,2,5,37,0
1,1,1,1,5,35,0
1,1,1,0,1,14,0
1,1,0,0,1,6,0
1,1,0,2,2,54,0
1,1,1,1,2,47,0
1,1,1,0,1,26,0
1,1,1,0,1,24,0
1,1,1,0,1,17,0
1,1,1,0,1,9,0
1,1,0,2,2,52,0
1,1,1,1,1,51,0
1,1,0,0,1,27,0
1,1,0,0,1,16,0
1,1,1,0,1,8,0
1,1,0,2,5,49,0
1,1,1,1,5,53,1
1,1,0,0,1,26,0
1,1,0,0,1,24,0
1,1,1,0,1,15,0
1,1,1,0,1,12,0
1,1,0,2,5,42,0
1,1,1,1,5,38,0
1,1,0,0,1,17,0
1,1,1,0,1,15,0
1,1,0,0,1,11,0
1,1,0,2,5,52,0
1,1,1,1,1,52,0
1,1,1,0,5,29,1
1,1,0,0,5,24,0
1,1,0,0,5,20,0
1,1,1,0,1,17,0
1,1,1,3,1,81,0
1,1,0,2,2,46,0
1,1,1,1,2,45,0
1,1,0,0,1,17,0
1,1,1,0,1,12,0
1,1,1,3,1,64,0
1,1,0,2,0,72,0
1,1,1,1,2,51,1
1,1,1,0,0,23,0
1,1,0,0,1,14,0
1,1,0,0,1,13,0
1,1,0,2,0,46,0
1,0,1,1,4,34,0
1,0,0,0,1,12,0
1,1,1,0,1,3,0
1,1,1,3,1,77,1
1,1,0,2,3,56,0
1,1,1,1,2,46,0
1,1,1,0,1,23,0
1,1,1,0,2,21,0
1,1,0,0,1,18,0
1,1,1,0,1,10,0
1,0,0,2,0,32,0
1,1,1,1,1,34,0
1,1,1,0,1,11,0
1,1,1,0,1,6,0
1,1,0,2,2,45,0
1,1,1,1,1,36,0
1,1,0,0,1,14,0
1,1,1,0,1,7,0
1,1,1,3,4,74,0
1,1,0,2,2,61,0
1,1,1,1,2,51,0
1,0,0,0,1,28,0
1,1,0,0,1,24,0
1,1,1,0,1,23,0
1,1,1,3,1,93,0
1,1,0,2,0,46,0
1,1,1,1,1,45,0
1,1,0,0,1,21,0
1,1,0,0,1,20,0
1,1,1,0,1,12,0
1,1,0,0,1,10,0
1,1,0,2,0,46,0
1,1,1,1,1,42,1
1,0,0,0,1,15,0
1,1,0,0,1,10,0
1,1,1,2,1,71,0
1,1,1,0,1,43,0
1,1,1,0,1,39,0
1,1,1,0,2,36,0
1,1,1,0,2,28,0
1,1,0,2,2,37,0
1,1,1,1,2,31,0
1,1,1,0,1,12,0
1,1,1,0,1,6,0
1,1,1,3,0,60,0
1,1,0,2,4,42,0
1,1,1,1,4,44,0
1,1,1,0,1,17,0
1,1,1,0,1,13,0
1,1,0,0,1,8,0
1,1,1,0,1,7,0
1,1,0,2,1,76,0
1,1,1,1,4,71,0
1,1,0,0,0,36,0
1,1,0,0,4,28,0
1,1,0,2,0,47,0
1,1,1,1,2,43,0
1,1,0,0,2,25,0
1,1,1,0,1,13,0
1,1,0,2,0,41,0
1,1,1,1,4,36,1
1,1,1,0,1,62,0
1,0,1,0,1,11,0
1,0,1,0,1,7,0
1,1,0,2,4,34,0
1,1,1,1,3,31,1
1,1,0,0,1,14,0
1,1,1,0,1,8,0
1,1,0,3,1,66,0
1,1,0,2,0,42,0
1,1,1,1,1,41,0
1,1,1,0,1,15,0
1,1,1,0,1,11,0
1,1,0,0,1,6,0
1,1,0,2,2,47,0
1,1,1,1,2,42,0
1,1,1,0,1,17,0
1,1,0,0,1,16,0
1,1,0,0,1,12,0
1,1,0,0,1,4,0
1,1,0,2,2,53,0
1,1,1,1,1,51,1
1,1,0,0,1,27,0
1,1,0,0,1,22,0
1,1,1,0,2,20,0
1,1,0,0,1,16,0
1,1,1,0,1,14,0
1,1,0,2,0,39,0
1,1,1,1,1,33,0
1,1,1,0,1,11,0
1,1,1,0,1,8,0
1,1,0,2,4,33,0
1,1,1,1,1,36,0
1,1,0,0,1,9,0
1,1,0,0,1,6,0
1,1,0,3,1,73,0
1,1,0,2,3,45,0
1,1,1,1,1,34,0
1,1,0,0,1,14,0
1,1,0,0,1,7,0
1,0,1,3,1,68,0
1,1,0,2,2,41,0
1,1,1,1,2,36,0
1,1,1,0,1,10,0
1,1,0,0,1,6,0
1,1,0,2,2,47,0
1,1,1,1,3,48,1
1,1,0,0,1,16,0
1,1,1,0,1,14,0
1,1,0,0,1,7,0
1,1,0,2,2,47,0
1,1,1,1,2,49,1
1,1,0,0,2,25,0
1,1,0,0,2,19,0
1,1,1,0,1,18,0
1,1,1,3,1,83,0
1,1,0,2,2,35,0
1,1,1,1,2,38,0
1,1,0,0,1,14,0
1,1,0,0,1,9,0
1,1,0,0,1,5,0
1,0,0,2,2,45,0
1,1,1,1,2,42,1
1,1,1,0,1,16,0
1,1,1,0,1,10,0
1,1,0,0,1,9,0
1,1,0,2,0,45,0
1,1,1,1,1,36,0
1,1,0,0,1,17,0
1,1,0,0,1,12,0
1,1,1,0,1,8,0
1,1,1,0,1,2,0
1,1,0,2,2,33,0
1,1,1,1,1,31,0
1,1,0,0,1,10,0
1,1,0,0,1,8,0
